Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_350.jpg;15;0;0;0;97.54265;81.76463;0.0002849023;11.08364;1.0444E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_397.jpg;15;0;0;0;97.54265;81.76463;0.0002837436;13.7837;1.286142E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_451.jpg;15;0;0;0;97.54265;81.76463;0.0002836117;15.58379;1.353572E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_501.jpg;15;0;0;0;97.54265;81.76463;0.0002828488;18.28382;1.534261E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_551.jpg;15;0;0;0;97.54265;81.76463;0.0002817402;20.08385;1.622905E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_602.jpg;15;0;0;0;97.54265;81.76463;0.0002809197;22.78394;1.768092E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_651.jpg;15;0;0;0;97.54265;81.76463;0.0002792841;24.58399;1.789402E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_698.jpg;15;0;0;0;97.54265;81.76463;0.0002776533;27.28407;1.860391E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_747.jpg;15;0;0;0;97.54265;81.76463;0.0002764573;29.0841;1.858522E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_797.jpg;15;0;0;0;97.54265;81.76463;0.000275328;31.78411;1.819941E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_848.jpg;15;0;0;0;97.54264;81.76463;0.0002742975;33.58411;1.808939E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_901.jpg;15;0;0;0;97.54264;81.76463;0.000273331;36.2841;1.717579E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_952.jpg;15;0;0;0;97.54264;81.76463;0.0002726174;38.08412;1.692846E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_43_999.jpg;15;0;0;0;97.54264;81.76463;0.0002714033;40.78417;1.736795E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_44_049.jpg;15;0;0;0;97.54264;81.76463;0.0002701256;42.58421;1.715714E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_44_097.jpg;15;0;0;0;97.54264;81.76463;0.000267786;45.28426;1.655655E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_44_149.jpg;15;0;0;0;97.54264;81.76463;0.0002659706;47.08426;1.555894E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_44_199.jpg;15;0;0;0;97.54264;81.76463;0.0002646556;49.78428;1.512093E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_44_249.jpg;15;0;0;0;97.54264;81.76463;0.0002639458;51.5843;1.476832E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_44_298.jpg;15;0;0;0;97.54264;81.76463;0.0002614562;54.2843;1.365377E-05
